,OutcomeType,SexUponOutcome,Breed,Color,Age
2384,0,Intact Female,Labrador Retriever Mix,Cream,0.25
2385,0,Intact Male,Labrador Retriever Mix,Cream,0.25
2386,0,Intact Male,Chihuahua Shorthair,Cream,0.25
2387,1,Spayed Female,Labrador Retriever Mix,Brown/White,0.25
2388,1,Neutered Male,German Shepherd Mix,Black/Tan,0.25
2389,1,Spayed Female,German Shepherd Mix,Tan,0.25
2390,1,Spayed Female,German Shepherd Mix,Tan/Black,0.25
2391,1,Spayed Female,Labrador Retriever Mix,Black/White,0.25
2392,1,Neutered Male,Labrador Retriever Mix,Black/White,0.25
2393,1,Spayed Female,Pointer Mix,White/Black,0.25
2394,1,Neutered Male,Labrador Retriever Mix,Chocolate/White,0.25
2395,1,Neutered Male,Labrador Retriever Mix,Brown Brindle/White,0.25
2396,1,Spayed Female,Black Mouth Cur Mix,Brown/Black,0.25
2397,1,Neutered Male,Beagle Mix,Black/Tan,0.25
2398,1,Neutered Male,Beagle Mix,Sable/White,0.25
2399,1,Spayed Female,Catahoula Mix,Brown/White,0.25
2400,1,Spayed Female,Labrador Retriever Mix,Tan/White,0.25
2401,1,Spayed Female,Boxer Mix,Tan/White,0.25
2402,1,Spayed Female,Australian Cattle Dog Mix,Tan,0.25
2403,0,Spayed Female,Australian Cattle Dog Mix,Tan/White,0.25
2404,0,Neutered Male,Australian Cattle Dog Mix,Tan/White,0.25
2405,1,Spayed Female,Yorkshire Terrier Mix,Black/Brown,0.25
2406,1,Spayed Female,Great Pyrenees Mix,Tan/White,0.25
2407,1,Spayed Female,Labrador Retriever Mix,Black/White,0.25
2408,1,Neutered Male,Labrador Retriever Mix,Brown,0.25
2409,1,Spayed Female,Beagle Mix,Tan/Black,0.25
2410,1,Spayed Female,Chihuahua Shorthair Mix,Black/Tan,0.25
2411,1,Neutered Male,Dachshund Mix,Brown/White,0.25
2412,0,Intact Female,Chihuahua Shorthair Mix,Black/White,0.25
2413,0,Intact Female,Chihuahua Shorthair Mix,Black/White,0.25
2414,1,Spayed Female,Plott Hound Mix,Tan/Black,0.25
2415,1,Neutered Male,Pointer Mix,Chocolate/White,0.25
2416,1,Spayed Female,Dachshund Mix,Brown/Black,0.25
2417,1,Spayed Female,Labrador Retriever Mix,Black,0.25
2418,1,Neutered Male,Dachshund Mix,Red/White,0.25
2419,1,Neutered Male,Rat Terrier Mix,Tricolor,0.25
2420,1,Spayed Female,Chihuahua Shorthair Mix,Black,0.25
2421,1,Spayed Female,Labrador Retriever Mix,Chocolate,0.25
2422,1,Spayed Female,Labrador Retriever Mix,Tan/White,0.25
2423,1,Spayed Female,Anatol Shepherd Mix,Tan,0.25
2424,1,Neutered Male,Dachshund Mix,Brown/White,0.25
2425,1,Spayed Female,Pointer Mix,Chocolate/White,0.25
2426,1,Neutered Male,Australian Shepherd Mix,Brown/White,0.25
2427,1,Neutered Male,Labrador Retriever Mix,Black/White,0.25
2428,1,Spayed Female,Labrador Retriever Mix,White/Brown,0.25
2429,1,Spayed Female,Labrador Retriever Mix,White/Brown,0.25
2430,1,Spayed Female,Labrador Retriever Mix,White/Black,0.25
2431,1,Spayed Female,Labrador Retriever Mix,Brown Brindle/White,0.25
2432,1,Spayed Female,Labrador Retriever Mix,Tan/White,0.25
2433,1,Spayed Female,Labrador Retriever Mix,Tan/White,0.25
2434,1,Spayed Female,Labrador Retriever Mix,Tan/White,0.25
2435,1,Spayed Female,Chihuahua Shorthair Mix,Tan,0.25
2436,1,Spayed Female,Plott Hound Mix,Black/White,0.25
2437,1,Spayed Female,Plott Hound Mix,Black/White,0.25
2438,1,Neutered Male,Chihuahua Shorthair Mix,Black,0.25
2439,0,Intact Female,Labrador Retriever Mix,Black/White,0.25
2440,1,Neutered Male,Labrador Retriever Mix,Black/White,0.25
2441,0,Intact Female,Beagle Mix,White/Tan,0.25
2442,1,Neutered Male,Labrador Retriever Mix,Black/White,0.25
2443,1,Neutered Male,Jack Russell Terrier Mix,White/Black,0.25
2444,1,Spayed Female,Jack Russell Terrier Mix,Black/White,0.25
2445,1,Spayed Female,Chihuahua Longhair Mix,Sable/White,0.25
2446,1,Neutered Male,Australian Shepherd Mix,White/Brown,0.25
2447,1,Neutered Male,Australian Shepherd Mix,White/Brown,0.25
2448,1,Spayed Female,Chihuahua Longhair Mix,White/Tan,0.25
2449,1,Neutered Male,Black Mouth Cur Mix,Brown/Black,0.25
2450,1,Spayed Female,Labrador Retriever,Tan/White,0.25
2451,1,Spayed Female,Chihuahua Shorthair Mix,Black/Tan,0.25
2452,0,Intact Female,Yorkshire Terrier Mix,Black,0.25
2453,0,Intact Female,Yorkshire Terrier Mix,White,0.25
2454,1,Neutered Male,Chihuahua Shorthair Mix,Black/Tan,0.25
2455,1,Spayed Female,Chihuahua Shorthair Mix,White/Tan,0.25
2456,1,Neutered Male,Labrador Retriever Mix,Black/White,0.25
2457,1,Spayed Female,Chihuahua Shorthair Mix,White/Brown,0.25
2458,1,Neutered Male,Labrador Retriever Mix,Chocolate/White,0.25
2459,1,Spayed Female,Jack Russell Terrier Mix,White/Tan,0.25
2460,1,Neutered Male,Labrador Retriever Mix,Tan/White,0.25
2461,0,Unknown,Rat Terrier Mix,Black/Brown,0.25
2462,1,Neutered Male,Yorkshire Terrier Mix,Tan,0.25
2463,1,Spayed Female,Australian Shepherd Mix,Fawn/White,0.25
2464,1,Spayed Female,Labrador Retriever Mix,Brown Brindle,0.25
2465,1,Spayed Female,Pointer Mix,Black/White,0.25
2466,1,Neutered Male,Labrador Retriever Mix,Brown,0.25
2467,1,Neutered Male,Labrador Retriever Mix,Brown Brindle/White,0.25
2468,1,Spayed Female,Labrador Retriever Mix,Tan/White,0.25
2469,1,Neutered Male,Labrador Retriever Mix,White/Brown,0.25
2470,0,Intact Male,Jack Russell Terrier Mix,White/Brown,0.25
2471,1,Neutered Male,Border Collie Mix,Black/Brown,0.25
2472,1,Spayed Female,Labrador Retriever Mix,Black/White,0.25
2473,1,Neutered Male,Pit Bull Mix,Chocolate/White,0.25
2474,1,Neutered Male,Border Collie Mix,Black/White,0.25
2475,1,Spayed Female,Plott Hound Mix,Brown Brindle/White,0.25
2476,1,Spayed Female,German Shepherd Mix,Brown,0.25
2477,1,Neutered Male,Labrador Retriever Mix,Black/Tan,0.25
2478,1,Neutered Male,Labrador Retriever Mix,Black/Brown,0.25
2479,1,Neutered Male,Labrador Retriever Mix,Black,0.25
2480,1,Neutered Male,Labrador Retriever Mix,Black/Brown,0.25
2481,1,Neutered Male,Labrador Retriever Mix,Black,0.25
2482,1,Neutered Male,Border Collie Mix,Black/White,0.25
2483,1,Neutered Male,Boxer Mix,Brown Brindle/White,0.25
2484,1,Spayed Female,Pit Bull Mix,Brown/White,0.25
2485,1,Spayed Female,Miniature Schnauzer Mix,Cream,0.25
2486,1,Neutered Male,Labrador Retriever Mix,Black/White,0.25
2487,1,Spayed Female,Labrador Retriever Mix,Black/White,0.25
2488,1,Neutered Male,Labrador Retriever Mix,White/Black,0.25
2489,1,Spayed Female,Labrador Retriever Mix,Black/White,0.25
2490,1,Spayed Female,Chihuahua Shorthair Mix,Black/Tan,0.25
2491,1,Neutered Male,Chihuahua Shorthair Mix,Tan,0.25
2492,1,Neutered Male,German Shepherd Mix,White/Black,0.25
2493,1,Spayed Female,Yorkshire Terrier Mix,Brown/Black,0.25
2494,1,Neutered Male,German Shepherd Mix,Brown/Black,0.25
2495,1,Intact Male,Labrador Retriever Mix,Black/White,0.25
2496,1,Intact Male,Labrador Retriever Mix,Brown/White,0.25
2497,1,Spayed Female,Miniature Schnauzer Mix,White/Tan,0.25
2498,0,Spayed Female,Miniature Schnauzer Mix,White/Brown,0.25
2499,1,Spayed Female,Labrador Retriever Mix,Brown Brindle/White,0.25
2500,1,Intact Female,Labrador Retriever Mix,Brown Brindle/White,0.25
2501,1,Neutered Male,Labrador Retriever Mix,Tan/White,0.25
2502,1,Spayed Female,Labrador Retriever Mix,Tan,0.25
2503,1,Spayed Female,German Shepherd Mix,Brown,0.25
2504,1,Spayed Female,Labrador Retriever Mix,White/Brown Brindle,0.25
2505,0,Intact Female,German Shepherd Mix,Brown,0.25
2506,0,Intact Female,German Shepherd Mix,Black,0.25
2507,0,Intact Female,German Shepherd Mix,Black,0.25
2508,0,Intact Female,German Shepherd Mix,Black,0.25
2509,0,Intact Female,Great Pyrenees Mix,Brown Brindle/White,0.25
2510,1,Spayed Female,Labrador Retriever Mix,Brown/Black,0.25
2511,1,Spayed Female,Beagle Mix,Sable,0.25
2512,1,Spayed Female,Pointer Mix,Black/White,0.25
2513,1,Neutered Male,Cairn Terrier Mix,White/Brown,0.25
2514,0,Intact Female,Chihuahua Shorthair Mix,Chocolate/White,0.25
2515,1,Neutered Male,Labrador Retriever Mix,Black/White,0.25
2516,1,Spayed Female,Australian Cattle Dog Mix,Tricolor,0.25
2517,1,Spayed Female,Labrador Retriever Mix,Black/White,0.25
2518,1,Spayed Female,Australian Shepherd Mix,Brown/White,0.25
2519,1,Neutered Male,Miniature Poodle Mix,Black/Brown,0.25
2520,1,Intact Male,Beagle Mix,Brown/White,0.25
2521,1,Spayed Female,Chihuahua Shorthair Mix,Tan,0.25
2522,1,Neutered Male,Chihuahua Shorthair Mix,Black,0.25
2523,1,Neutered Male,Chihuahua Shorthair Mix,Tan,0.25
2524,1,Spayed Female,Chihuahua Shorthair Mix,Tan,0.25
2525,1,Neutered Male,Chihuahua Shorthair Mix,Tricolor,0.25
2526,1,Spayed Female,Chihuahua Shorthair Mix,Black/White,0.25
2527,1,Neutered Male,Border Collie Mix,Black/White,0.25
2528,1,Spayed Female,Australian Cattle Dog Mix,Tricolor,0.25
2529,1,Spayed Female,Black Mouth Cur Mix,Brown/Black,0.25
2530,1,Neutered Male,Black Mouth Cur Mix,Brown/Black,0.25
2531,0,Intact Female,Labrador Retriever Mix,Buff,0.25
2532,1,Spayed Female,Pit Bull Mix,Blue,0.25
2533,1,Neutered Male,Chihuahua Shorthair Mix,Tan/Black,0.25
2534,1,Spayed Female,Labrador Retriever Mix,Black/White,0.25
2535,1,Spayed Female,Labrador Retriever Mix,Black/White,0.25
2536,1,Neutered Male,Labrador Retriever Mix,Black/White,0.25
2537,1,Neutered Male,Pit Bull Mix,White/Black,0.25
2538,1,Neutered Male,Rottweiler Mix,Black/Brown,0.25
2539,1,Neutered Male,Labrador Retriever Mix,Black,0.25
2540,1,Spayed Female,German Shepherd Mix,Black/Tan,0.25
2541,1,Neutered Male,Pointer Mix,Brown Brindle/White,0.25
2542,1,Neutered Male,Australian Cattle Dog Mix,White/Brown,0.25
2543,1,Spayed Female,German Shepherd Mix,Brown/Black,0.25
2544,1,Spayed Female,Labrador Retriever Mix,Brown/White,0.25
2545,1,Spayed Female,Jack Russell Terrier Mix,White/Brown Brindle,0.25
2546,1,Spayed Female,Australian Shepherd Mix,Black,0.25
2547,1,Spayed Female,Australian Cattle Dog Mix,Tricolor,0.25
2548,1,Spayed Female,Plott Hound Mix,Brown Brindle,0.25
2549,1,Neutered Male,Australian Shepherd Mix,Black/White,0.25
2550,1,Spayed Female,Pit Bull Mix,Fawn/White,0.25
2551,1,Spayed Female,Pit Bull Mix,Brown,0.25
2552,1,Spayed Female,Pit Bull Mix,Brown,0.25
2553,1,Neutered Male,Labrador Retriever Mix,Black/White,0.25
2554,1,Neutered Male,Labrador Retriever Mix,Sable/White,0.25
2555,1,Neutered Male,Jack Russell Terrier Mix,Tricolor,0.25
2556,1,Spayed Female,Plott Hound Mix,Brown Brindle/White,0.25
2557,1,Spayed Female,Black Mouth Cur Mix,Tan/Black,0.25
2558,0,Intact Male,Black Mouth Cur Mix,Tan/Black,0.25
2559,1,Spayed Female,Border Collie Mix,Black/White,0.25
2560,1,Neutered Male,Pit Bull Mix,Blue/White,0.25
2561,1,Spayed Female,Australian Cattle Dog Mix,Red/White,0.25
2562,1,Neutered Male,Chihuahua Shorthair Mix,Black/Tan,0.25
2563,1,Spayed Female,Labrador Retriever Mix,Brown Brindle/White,0.25
2564,1,Neutered Male,Cairn Terrier Mix,Tan,0.25
2565,0,Intact Female,Labrador Retriever Mix,Black,0.25
2566,0,Intact Male,Pit Bull Mix,Brown/White,0.25
2567,1,Neutered Male,Pointer Mix,Black/White,0.25
2568,1,Spayed Female,Pointer Mix,Tricolor,0.25
2569,1,Neutered Male,Chihuahua Shorthair Mix,Tan,0.25
2570,1,Neutered Male,Chihuahua Shorthair Mix,Black/Tan,0.25
2571,1,Neutered Male,Australian Cattle Dog Mix,Tricolor,0.25
2572,0,Intact Female,Labrador Retriever Mix,Black,0.25
2573,0,Intact Female,Labrador Retriever Mix,Yellow,0.25
2574,0,Intact Male,Labrador Retriever Mix,Black/White,0.25
2575,1,Neutered Male,German Shepherd Mix,Brown/White,0.25
2576,1,Spayed Female,Australian Cattle Dog Mix,Red/White,0.25
2577,1,Neutered Male,Australian Cattle Dog Mix,Brown Brindle/White,0.25
2578,1,Spayed Female,Black Mouth Cur Mix,Brown/White,0.25
2579,1,Neutered Male,Dachshund Mix,Sable,0.25
2580,1,Spayed Female,Labrador Retriever Mix,Black/White,0.25
2581,1,Spayed Female,Australian Cattle Dog Mix,Black/White,0.25
2582,1,Spayed Female,Beagle Mix,Brown/White,0.25
2583,1,Neutered Male,Yorkshire Terrier Mix,Brown,0.25
2584,1,Neutered Male,Chihuahua Shorthair Mix,Buff,0.25
2585,1,Neutered Male,Labrador Retriever Mix,Black/White,0.25
2586,1,Spayed Female,Chihuahua Shorthair Mix,Tan/White,0.25
2587,1,Spayed Female,German Shepherd Mix,Sable,0.25
2588,1,Spayed Female,Anatol Shepherd Mix,Tan/Black,0.25
2589,1,Neutered Male,Border Collie Mix,Black,0.25
2590,1,Spayed Female,Chihuahua Shorthair Mix,White,0.25
2591,1,Spayed Female,Chihuahua Shorthair Mix,White,0.25
2592,1,Spayed Female,Labrador Retriever Mix,Chocolate,0.25
2593,1,Neutered Male,Labrador Retriever Mix,Chocolate,0.25
2594,1,Spayed Female,Pointer Mix,Black/White,0.25
2595,1,Neutered Male,Black Mouth Cur Mix,Red,0.25
2596,1,Spayed Female,Catahoula Mix,Tricolor,0.25
2597,1,Spayed Female,Labrador Retriever Mix,Black,0.25
2598,0,Intact Female,Chihuahua Shorthair Mix,Brown Brindle/White,0.25
2599,1,Spayed Female,Anatol Shepherd Mix,Tan/White,0.25
2600,1,Neutered Male,Border Collie Mix,Black/White,0.25
2601,0,Intact Female,Labrador Retriever Mix,Black/White,0.25
2602,1,Spayed Female,Dachshund Mix,Brown/Black,0.25
2603,1,Spayed Female,Chihuahua Shorthair Mix,White/Black,0.25
2604,1,Neutered Male,Chihuahua Shorthair Mix,Tan/White,0.25
2605,1,Spayed Female,Australian Shepherd Mix,Tricolor,0.25
2606,1,Neutered Male,German Shepherd Mix,Black/Tan,0.25
2607,1,Spayed Female,Boxer Mix,Brown Brindle,0.25
2608,1,Spayed Female,Border Collie Mix,White/Black,0.25
2609,1,Spayed Female,Labrador Retriever Mix,Yellow,0.25
2610,1,Spayed Female,Labrador Retriever Mix,Blue,0.25
2611,1,Neutered Male,Labrador Retriever Mix,Black/White,0.25
2612,1,Spayed Female,Labrador Retriever Mix,Chocolate,0.25
2613,1,Neutered Male,Labrador Retriever Mix,Black/White,0.25
2614,1,Neutered Male,Labrador Retriever Mix,Black/White,0.25
2615,1,Spayed Female,German Shepherd Mix,Sable/White,0.25
2616,1,Neutered Male,Chihuahua Shorthair Mix,Black/White,0.25
2617,1,Neutered Male,Chihuahua Shorthair Mix,Black/White,0.25
2618,1,Neutered Male,Labrador Retriever Mix,Black/White,0.25
2619,1,Neutered Male,Boxer Mix,Brown/White,0.25
2620,1,Neutered Male,Labrador Retriever Mix,Black,0.25
2621,1,Spayed Female,German Shepherd Mix,Tan/White,0.25
2622,1,Spayed Female,Catahoula Mix,Tricolor,0.25
2623,1,Neutered Male,Labrador Retriever Mix,Black/Tan,0.25
2624,1,Intact Male,German Shepherd Mix,Brown/Black,0.25
2625,1,Spayed Female,German Shepherd Mix,Black/Tan,0.25
2626,1,Spayed Female,German Shepherd Mix,Cream,0.25
2627,1,Spayed Female,Pit Bull Mix,Tan/White,0.25
2628,1,Neutered Male,Chihuahua Shorthair Mix,Tan/White,0.25
2629,1,Neutered Male,Chihuahua Shorthair Mix,Red,0.25
2630,1,Neutered Male,Chihuahua Shorthair Mix,Tan,0.25
2631,1,Neutered Male,Australian Cattle Dog Mix,Brown Brindle/White,0.25
2632,1,Spayed Female,Australian Shepherd Mix,Chocolate,0.25
2633,1,Neutered Male,Chihuahua Shorthair Mix,Brown Brindle/White,0.25
2634,1,Spayed Female,Chihuahua Shorthair Mix,Brown Brindle/White,0.25
2635,1,Spayed Female,Chihuahua Shorthair Mix,White/Brown Brindle,0.25
2636,1,Spayed Female,Chihuahua Shorthair Mix,Sable/White,0.25
2637,1,Spayed Female,Labrador Retriever Mix,Tricolor,0.25
2638,1,Spayed Female,Chihuahua Shorthair Mix,Brown/White,0.25
2639,1,Spayed Female,Dachshund Mix,Black/Brown,0.25
2640,1,Spayed Female,Labrador Retriever Mix,Brown/White,0.25
2641,1,Spayed Female,German Shepherd Mix,Brown/White,0.25
2642,1,Spayed Female,German Shepherd Mix,Black/White,0.25
2643,1,Spayed Female,German Shepherd Mix,Brown/Black,0.25
2644,1,Neutered Male,German Shepherd,Black/Tan,0.25
2645,1,Intact Female,Labrador Retriever Mix,Black/White,0.25
2646,1,Intact Female,Labrador Retriever Mix,Black/White,0.25
2647,0,Intact Male,Pit Bull Mix,Fawn/White,0.25
2648,1,Neutered Male,German Shepherd Mix,Black/Tan,0.25
2649,1,Spayed Female,Beagle Mix,Black/Tricolor,0.25
2650,1,Spayed Female,Dachshund Mix,White/Brown,0.25
2651,1,Spayed Female,Chihuahua Shorthair Mix,Tan,0.25
2652,1,Neutered Male,Boxer Mix,Brown/Black,0.25
2653,1,Neutered Male,Chihuahua Shorthair Mix,Buff,0.25
2654,1,Spayed Female,Labrador Retriever Mix,Black/White,0.25
2655,1,Neutered Male,Labrador Retriever Mix,Brown Brindle,0.25
2656,1,Neutered Male,Labrador Retriever Mix,Black,0.25
2657,0,Intact Male,Australian Shepherd Mix,Brown Brindle,0.25
2658,1,Spayed Female,Labrador Retriever Mix,Black/White,0.25
2659,1,Neutered Male,Great Pyrenees Mix,White,0.25
2660,1,Spayed Female,Australian Shepherd Mix,Chocolate/White,0.25
2661,0,Neutered Male,Pit Bull Mix,Fawn/White,0.25
2662,0,Neutered Male,Labrador Retriever Mix,Black,0.25
2663,1,Neutered Male,German Shepherd Mix,Brown/Black,0.25
2664,0,Intact Female,Labrador Retriever Mix,Cream,0.25
2665,0,Intact Female,Labrador Retriever Mix,Brown/White,0.25
2666,1,Neutered Male,German Shepherd Mix,Red,0.25
2667,1,Spayed Female,Australian Shepherd Mix,White/Tan,0.25
2668,1,Spayed Female,German Shepherd Mix,Tan/Black,0.25
2669,0,Intact Female,German Shepherd Mix,Brown/Black,0.25
2670,1,Neutered Male,Dachshund Mix,Red/White,0.25
2671,1,Spayed Female,Labrador Retriever Mix,Black/White,0.25
2672,1,Spayed Female,Dachshund Mix,Brown Brindle/White,0.25
2673,1,Spayed Female,Dachshund Mix,White/Black,0.25
2674,1,Neutered Male,German Shepherd Mix,Brown/White,0.25
2675,1,Spayed Female,Miniature Schnauzer Mix,Brown/Tan,0.25
2676,0,Intact Male,Chihuahua Shorthair Mix,White/Tan,0.25
2677,1,Neutered Male,Jack Russell Terrier Mix,White/Brown,0.25
2678,1,Spayed Female,Chihuahua Shorthair Mix,White,0.25
2679,1,Intact Female,German Shepherd Mix,Black/Tan,0.25
2680,1,Spayed Female,German Shepherd Mix,Red,0.25
2681,1,Neutered Male,German Shepherd Mix,Red,0.25
2682,1,Neutered Male,Australian Shepherd Mix,Tricolor,0.25
2683,1,Neutered Male,Chihuahua Shorthair Mix,Cream,0.25
2684,1,Neutered Male,Labrador Retriever Mix,Black,0.25
2685,1,Spayed Female,Australian Cattle Dog Mix,Black/White,0.25
2686,1,Neutered Male,Pointer Mix,Black/White,0.25
2687,1,Neutered Male,Labrador Retriever Mix,Black,0.25
2688,1,Neutered Male,Chihuahua Shorthair Mix,Black/Tan,0.25
2689,1,Spayed Female,Labrador Retriever Mix,Tan/White,0.25
2690,1,Neutered Male,Pit Bull Mix,White/Brown Brindle,0.25
2691,1,Spayed Female,Chihuahua Shorthair/Dachshund,Brown,0.25
2692,1,Neutered Male,Chihuahua Shorthair/Dachshund,Sable/White,0.25
2693,1,Spayed Female,Chihuahua Shorthair/Dachshund,Brown,0.25
2694,1,Spayed Female,German Shepherd,Black/Tan,0.25
2695,1,Spayed Female,Pit Bull,Brown Brindle,0.25
2696,0,Intact Female,Chihuahua Longhair Mix,Tricolor,0.25
2697,1,Neutered Male,Chihuahua Shorthair,Black/White,0.25
2698,1,Neutered Male,Chihuahua Shorthair,Tan/White,0.25
2699,1,Neutered Male,Pit Bull,Brown Brindle/White,0.25
2700,1,Spayed Female,Pit Bull,Brown Brindle/White,0.25
2701,1,Spayed Female,German Shepherd Mix,Black/Brown,0.25
2702,1,Spayed Female,Labrador Retriever,Black/White,0.25
2703,1,Spayed Female,German Shepherd,Black/Tan,0.25
2704,1,Spayed Female,Anatol Shepherd Mix,Brown/White,0.25
2705,1,Spayed Female,German Shepherd,Tan/Black,0.25
2706,1,Spayed Female,Chihuahua Shorthair,Brown/Black,0.25
2707,1,Spayed Female,Labrador Retriever Mix,Black/Brown,0.25
2708,1,Spayed Female,Australian Shepherd Mix,White/Brown Brindle,0.25
2709,1,Intact Female,Labrador Retriever,Black,0.25
2710,1,Spayed Female,German Shepherd,Brown/White,0.25
2711,0,Intact Female,Pit Bull,Black/White,0.25
2712,0,Spayed Female,German Shepherd,Brown,0.25
2713,1,Neutered Male,German Shepherd,Brown/Black,0.25
2714,1,Neutered Male,Labrador Retriever,Yellow,0.25
2715,0,Neutered Male,Chihuahua Shorthair,Tan,0.25
2716,0,Intact Female,Border Collie Mix,Black,0.25
2717,0,Intact Male,Border Collie Mix,Black,0.25
2718,0,Intact Female,Border Collie Mix,Black,0.25
2719,0,Intact Male,Great Pyrenees Mix,White,0.25
2720,1,Spayed Female,Beagle Mix,Brown/White,0.25
2721,1,Neutered Male,German Shepherd Mix,Black/Tan,0.25
2722,1,Spayed Female,Labrador Retriever Mix,Tricolor,0.25
2723,1,Spayed Female,Labrador Retriever Mix,Tricolor,0.25
2724,1,Neutered Male,Pit Bull Mix,Chocolate/White,0.25
2725,1,Neutered Male,Pit Bull Mix,Chocolate/White,0.25
2726,1,Neutered Male,Labrador Retriever Mix,Black/White,0.25
2727,1,Neutered Male,Labrador Retriever Mix,Brown Brindle/White,0.25
2728,1,Spayed Female,Chihuahua Shorthair Mix,Black/Brown,0.25
2729,1,Neutered Male,Yorkshire Terrier Mix,Black/Brown,0.25
2730,1,Neutered Male,Chihuahua Shorthair Mix,Tan/Black,0.25
2731,1,Neutered Male,Chihuahua Shorthair Mix,Tan,0.25
2732,1,Spayed Female,Cairn Terrier Mix,White/Brown Brindle,0.25
2733,1,Spayed Female,Pit Bull Mix,Brown/White,0.25
2734,1,Neutered Male,German Shepherd Mix,Black/Brown,0.25
2735,1,Neutered Male,German Shepherd Mix,Brown/Black,0.25
2736,1,Neutered Male,Labrador Retriever Mix,Brown/Black,0.25
2737,1,Neutered Male,Border Collie Mix,White/Black,0.25
2738,1,Spayed Female,Chihuahua Shorthair Mix,Tan/White,0.25
2739,1,Spayed Female,Rat Terrier Mix,White/Brown,0.25
2740,1,Neutered Male,Chihuahua Shorthair Mix,Tan,0.25
2741,1,Spayed Female,Labrador Retriever Mix,Tan,0.25
2742,1,Neutered Male,Labrador Retriever Mix,Brown,0.25
